Gene	Long_Over3Years	Short_Under3Years	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
MIR548K	10	17	0.18518518518518517	0.21518987341772153	0.04120134484456587	0.41957488514103913	1	-1	0.1010993956018075	2-sample test for equality of proportions with continuity correction	less
MIR551B	3	6	0.05555555555555555	0.0759493670886076	0.011740168154634408	0.45685821524905174	1	-1	0.06613369705620288	2-sample test for equality of proportions with continuity correction	less
MIR554	7	9	0.12962962962962962	0.11392405063291139	4.163561213490757e-6	0.5008140334319489	1	-1	0.12674020117752585	2-sample test for equality of proportions with continuity correction	less
MIR555	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
MIR556	8	9	0.14814814814814814	0.11392405063291139	0.09992131400792519	0.6240379596292884	1	-1	0.14870677643034821	2-sample test for equality of proportions with continuity correction	less
MIR557	5	8	0.09259259259259259	0.10126582278481013	9.97621015054558e-32	0.4999999999999999	1	-1	0.08559483663257109	2-sample test for equality of proportions with continuity correction	less
MIR5680	11	26	0.2037037037037037	0.3291139240506329	1.926535531443891	0.08256898702669012	1	-1	0.015433210555438781	2-sample test for equality of proportions with continuity correction	less
MIR5681A	7	15	0.12962962962962962	0.189873417721519	0.46331364448453033	0.24803969765380265	1	-1	0.05984748483135638	2-sample test for equality of proportions with continuity correction	less
MIR5689	6	5	0.1111111111111111	0.06329113924050633	0.43922158047235876	0.7462507976167297	1	-1	0.1469474345675581	2-sample test for equality of proportions with continuity correction	less
MIR569	6	6	0.1111111111111111	0.0759493670886076	0.1497052822690529	0.6505914198388156	1	-1	0.13649350392078036	2-sample test for equality of proportions with continuity correction	less
MIR5698	8	9	0.14814814814814814	0.11392405063291139	0.09992131400792519	0.6240379596292884	1	-1	0.14870677643034821	2-sample test for equality of proportions with continuity correction	less
MIR570	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
MIR5708	7	14	0.12962962962962962	0.17721518987341772	0.24697828762306603	0.3096054203972005	1	-1	0.07118460334496521	2-sample test for equality of proportions with continuity correction	less
MIR587	2	10	0.037037037037037035	0.12658227848101267	2.1372872779062844	0.0718779491926074	1	-1	6.976007617270075e-4	2-sample test for equality of proportions with continuity correction	less
MIR599	12	21	0.2222222222222222	0.26582278481012656	0.13491264615209772	0.3566959233063728	1	-1	0.09585658595824764	2-sample test for equality of proportions with continuity correction	less
MIR632	9	15	0.16666666666666666	0.189873417721519	0.012588088054182748	0.45533374303987	1	-1	0.10295597091264452	2-sample test for equality of proportions with continuity correction	less
MIR633	21	22	0.3888888888888889	0.27848101265822783	1.318125848757861	0.8745356603083493	1	-1	0.26306709725546706	2-sample test for equality of proportions with continuity correction	less
MIR634	17	18	0.3148148148148148	0.22784810126582278	0.8427742616033751	0.8206977329018892	1	-1	0.23229607136921182	2-sample test for equality of proportions with continuity correction	less
MIR635	16	21	0.2962962962962963	0.26582278481012656	0.03539201450923503	0.5746117086408596	1	-1	0.17694503687980342	2-sample test for equality of proportions with continuity correction	less
MIR636	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
MIR645	7	7	0.12962962962962962	0.08860759493670886	0.22030039160530596	0.6805944348404714	1	-1	0.1483631381194289	2-sample test for equality of proportions with continuity correction	less
MIR646	9	5	0.16666666666666666	0.06329113924050633	2.6245777143487494	0.9473897524190737	1	-1	0.21377461335975312	2-sample test for equality of proportions with continuity correction	less
MIR647	9	7	0.16666666666666666	0.08860759493670886	1.1828219415794134	0.8616088738720104	1	-1	0.19225978725474666	2-sample test for equality of proportions with continuity correction	less
MIR657	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
MIR661	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
MIR720	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
MIR765	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
MIR875	12	21	0.2222222222222222	0.26582278481012656	0.13491264615209772	0.3566959233063728	1	-1	0.09585658595824764	2-sample test for equality of proportions with continuity correction	less
MIR921	6	9	0.1111111111111111	0.11392405063291139	1.7401098597765112e-30	0.4999999999999995	1	-1	0.09168165152982442	2-sample test for equality of proportions with continuity correction	less
MIR922	3	6	0.05555555555555555	0.0759493670886076	0.011740168154634408	0.45685821524905174	1	-1	0.06613369705620288	2-sample test for equality of proportions with continuity correction	less
MIR92B	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
MIR937	12	17	0.2222222222222222	0.21518987341772153	1.7255966948123394e-31	0.5000000000000001	1	-1	0.1342459198958649	2-sample test for equality of proportions with continuity correction	less
MIR939	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
MIR944	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
MIXL1	6	11	0.1111111111111111	0.13924050632911392	0.04525133990256473	0.41577126987002844	1	-1	0.08260648607036589	2-sample test for equality of proportions with continuity correction	less
MKL2	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
MKS1	16	21	0.2962962962962963	0.26582278481012656	0.03539201450923503	0.5746117086408596	1	-1	0.17694503687980342	2-sample test for equality of proportions with continuity correction	less
MLK4	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
MLLT11	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
MLLT6	23	40	0.42592592592592593	0.5063291139240507	0.5404835390946504	0.23111620062515686	1	-1	0.07944615338638839	2-sample test for equality of proportions with continuity correction	less
MLX	3	8	0.05555555555555555	0.10126582278481013	0.3836052385933066	0.2678400306472519	1	-1	0.04567872473369862	2-sample test for equality of proportions with continuity correction	less
MMD	14	24	0.25925925925925924	0.3037974683544304	0.13172175339896874	0.3583267515959674	1	-1	0.10091697192610485	2-sample test for equality of proportions with continuity correction	less
MMP16	8	15	0.14814814814814814	0.189873417721519	0.15320043676537876	0.3477477388002239	1	-1	0.08152439336878317	2-sample test for equality of proportions with continuity correction	less
MMP28	9	11	0.16666666666666666	0.13924050632911392	0.03518075107144794	0.5743912947303926	1	-1	0.14819694685146823	2-sample test for equality of proportions with continuity correction	less
MNDA	8	8	0.14814814814814814	0.10126582278481013	0.29681611534855207	0.7070573251715092	1	-1	0.15962963904892524	2-sample test for equality of proportions with continuity correction	less
MOCS3	10	7	0.18518518518518517	0.08860759493670886	1.8872089289908693	0.9152414685287951	1	-1	0.21378172695599937	2-sample test for equality of proportions with continuity correction	less
MOGAT2	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
MOS	4	13	0.07407407407407407	0.16455696202531644	1.613859058464067	0.10197509237012191	1	-1	0.015353239630115423	2-sample test for equality of proportions with continuity correction	less
MPC2	5	10	0.09259259259259259	0.12658227848101267	0.10854175440548172	0.37090523720755764	1	-1	0.07101875810757252	2-sample test for equality of proportions with continuity correction	less
MPO	16	21	0.2962962962962963	0.26582278481012656	0.03539201450923503	0.5746117086408596	1	-1	0.17694503687980342	2-sample test for equality of proportions with continuity correction	less
MPP2	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
MPP3	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
MPV17L	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
MPZ	8	9	0.14814814814814814	0.11392405063291139	0.09992131400792519	0.6240379596292884	1	-1	0.14870677643034821	2-sample test for equality of proportions with continuity correction	less
MPZL1	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
MR1	5	10	0.09259259259259259	0.12658227848101267	0.10854175440548172	0.37090523720755764	1	-1	0.07101875810757252	2-sample test for equality of proportions with continuity correction	less
MRC2	21	23	0.3888888888888889	0.2911392405063291	0.9780569676521533	0.838660509607054	1	-1	0.2510877648406885	2-sample test for equality of proportions with continuity correction	less
MRGBP	7	6	0.12962962962962962	0.0759493670886076	0.5277313838099702	0.7662189012824246	1	-1	0.15902602865554705	2-sample test for equality of proportions with continuity correction	less
MRGPRD	2	16	0.037037037037037035	0.20253164556962025	6.159444438782328	0.006535612829532777	1	-1	-0.06435911647604406	2-sample test for equality of proportions with continuity correction	less
MRGPRF	3	16	0.05555555555555555	0.20253164556962025	4.521927254258478	0.016731557993565144	1	-1	-0.041053744174502804	2-sample test for equality of proportions with continuity correction	less
MRM1	11	13	0.2037037037037037	0.16455696202531644	0.12037191608923997	0.6356842669291031	1	-1	0.16802826550757388	2-sample test for equality of proportions with continuity correction	less
MROH1	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
MROH5	13	19	0.24074074074074073	0.24050632911392406	1.056801152980834e-30	0.5000000000000004	1	-1	0.12462085599319543	2-sample test for equality of proportions with continuity correction	less
MROH6	12	17	0.2222222222222222	0.21518987341772153	1.7255966948123394e-31	0.5000000000000001	1	-1	0.1342459198958649	2-sample test for equality of proportions with continuity correction	less
MROH9	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
MRPL10	6	11	0.1111111111111111	0.13924050632911392	0.04525133990256473	0.41577126987002844	1	-1	0.08260648607036589	2-sample test for equality of proportions with continuity correction	less
MRPL11	4	8	0.07407407407407407	0.10126582278481013	0.05261075949367089	0.4092905378571309	1	-1	0.06934899882782923	2-sample test for equality of proportions with continuity correction	less
MRPL12	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
MRPL13	19	20	0.35185185185185186	0.25316455696202533	1.0687369094598198	0.849384538805815	1	-1	0.2480712138504165	2-sample test for equality of proportions with continuity correction	less
MRPL15	3	13	0.05555555555555555	0.16455696202531644	2.644731554860335	0.05194685275097259	1	-1	-0.007756135913771334	2-sample test for equality of proportions with continuity correction	less
MRPL21	2	14	0.037037037037037035	0.17721518987341772	4.704695100847088	0.015040168537783125	1	-1	-0.042245768642814346	2-sample test for equality of proportions with continuity correction	less
MRPL24	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
MRPL27	18	30	0.3333333333333333	0.379746835443038	0.13213629714661315	0.35811362758286835	1	-1	0.10774082884535627	2-sample test for equality of proportions with continuity correction	less
MRPL38	9	14	0.16666666666666666	0.17721518987341772	2.190309139565997e-30	0.4999999999999994	1	-1	0.10932663182530045	2-sample test for equality of proportions with continuity correction	less
MRPL45	20	34	0.37037037037037035	0.43037974683544306	0.2624389958302644	0.30422473090187263	1	-1	0.09728149162964281	2-sample test for equality of proportions with continuity correction	less
MRPL45P2	7	10	0.12962962962962962	0.12658227848101267	2.2499367153248017e-31	0.5000000000000002	1	-1	0.10325043021397086	2-sample test for equality of proportions with continuity correction	less
MRPL47	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
MRPL48	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
MRPL49	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
MRPL55	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
MRPL9	7	9	0.12962962962962962	0.11392405063291139	4.163561213490757e-6	0.5008140334319489	1	-1	0.12674020117752585	2-sample test for equality of proportions with continuity correction	less
MRPS14	5	7	0.09259259259259259	0.08860759493670886	1.0813280912271527e-31	0.5000000000000001	1	-1	0.09148811971716386	2-sample test for equality of proportions with continuity correction	less
MRPS21	7	11	0.12962962962962962	0.13924050632911392	6.220774306963708e-31	0.49999999999999967	1	-1	0.0987801068994077	2-sample test for equality of proportions with continuity correction	less
MRPS23	14	19	0.25925925925925924	0.24050632911392406	0.0017218066743383122	0.5165492244094754	1	-1	0.160347813954117	2-sample test for equality of proportions with continuity correction	less
MRPS28	7	14	0.12962962962962962	0.17721518987341772	0.24697828762306603	0.3096054203972005	1	-1	0.07118460334496521	2-sample test for equality of proportions with continuity correction	less
MRPS7	10	17	0.18518518518518517	0.21518987341772153	0.04120134484456587	0.41957488514103913	1	-1	0.1010993956018075	2-sample test for equality of proportions with continuity correction	less
MSC	5	17	0.09259259259259259	0.21518987341772153	2.6605210167973876	0.05143351719540711	1	-1	-0.007041947525989467	2-sample test for equality of proportions with continuity correction	less
MSI2	14	27	0.25925925925925924	0.34177215189873417	0.6737074206070444	0.2058810049690661	1	-1	0.06470502283999799	2-sample test for equality of proportions with continuity correction	less
MSL1	36	48	0.6666666666666666	0.6075949367088608	0.26064131114236594	0.695160046262393	1	-1	0.213582021350606	2-sample test for equality of proportions with continuity correction	less
MSTO1	7	10	0.12962962962962962	0.12658227848101267	2.2499367153248017e-31	0.5000000000000002	1	-1	0.10325043021397086	2-sample test for equality of proportions with continuity correction	less
MT1HL1	7	11	0.12962962962962962	0.13924050632911392	6.220774306963708e-31	0.49999999999999967	1	-1	0.0987801068994077	2-sample test for equality of proportions with continuity correction	less
MTBP	20	21	0.37037037037037035	0.26582278481012656	1.1903718997633013	0.8623727237303731	1	-1	0.2556627168526289	2-sample test for equality of proportions with continuity correction	less
MTDH	11	18	0.2037037037037037	0.22784810126582278	0.01377162478346456	0.453290335494714	1	-1	0.11040755853892265	2-sample test for equality of proportions with continuity correction	less
MTERFD1	12	19	0.2222222222222222	0.24050632911392406	0.0013039610079017946	0.4855971647593355	1	-1	0.11943309083663489	2-sample test for equality of proportions with continuity correction	less
MTFR1	5	15	0.09259259259259259	0.189873417721519	1.6754362804890692	0.09776598441881176	1	-1	0.015660358240680933	2-sample test for equality of proportions with continuity correction	less
MTFR2	1	5	0.018518518518518517	0.06329113924050633	0.6341828909044599	0.21291257023193438	1	-1	0.025046868482344137	2-sample test for equality of proportions with continuity correction	less
MTG2	9	7	0.16666666666666666	0.08860759493670886	1.1828219415794134	0.8616088738720104	1	-1	0.19225978725474666	2-sample test for equality of proportions with continuity correction	less
MTL5	2	10	0.037037037037037035	0.12658227848101267	2.1372872779062844	0.0718779491926074	1	-1	6.976007617270075e-4	2-sample test for equality of proportions with continuity correction	less
MTMR11	7	10	0.12962962962962962	0.12658227848101267	2.2499367153248017e-31	0.5000000000000002	1	-1	0.10325043021397086	2-sample test for equality of proportions with continuity correction	less
MTMR4	19	21	0.35185185185185186	0.26582278481012656	0.7567924707237521	0.807832910764465	1	-1	0.23618999481457528	2-sample test for equality of proportions with continuity correction	less
MTND1P15	4	12	0.07407407407407407	0.1518987341772152	1.173961883317105	0.13929433655761156	1	-1	0.02635453120758849	2-sample test for equality of proportions with continuity correction	less
MTR	7	11	0.12962962962962962	0.13924050632911392	6.220774306963708e-31	0.49999999999999967	1	-1	0.0987801068994077	2-sample test for equality of proportions with continuity correction	less
MTRNR2L1	4	12	0.07407407407407407	0.1518987341772152	1.173961883317105	0.13929433655761156	1	-1	0.02635453120758849	2-sample test for equality of proportions with continuity correction	less
MTRNR2L11	7	11	0.12962962962962962	0.13924050632911392	6.220774306963708e-31	0.49999999999999967	1	-1	0.0987801068994077	2-sample test for equality of proportions with continuity correction	less
MTRNR2L3	10	11	0.18518518518518517	0.13924050632911392	0.2222966967494922	0.6813522523485318	1	-1	0.1695363362884544	2-sample test for equality of proportions with continuity correction	less
MTSS1	18	22	0.3333333333333333	0.27848101265822783	0.2351351049055043	0.6861289536538099	1	-1	0.2046615125997099	2-sample test for equality of proportions with continuity correction	less
MTX1	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
MUC1	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
MUC20	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
MUC4	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
MUS81	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
MUT	1	5	0.018518518518518517	0.06329113924050633	0.6341828909044599	0.21291257023193438	1	-1	0.025046868482344137	2-sample test for equality of proportions with continuity correction	less
MXRA7	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
MYADML2	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
MYB	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
MYBL1	6	16	0.1111111111111111	0.20253164556962025	1.3360838062842277	0.12386288968122618	1	-1	0.026538703960324955	2-sample test for equality of proportions with continuity correction	less
MYBPH	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
MYC	21	24	0.3888888888888889	0.3037974683544304	0.6921257375678966	0.7972788608089378	1	-1	0.23906545500266857	2-sample test for equality of proportions with continuity correction	less
MYCBPAP	18	31	0.3333333333333333	0.3924050632911392	0.2606413111423663	0.30483995373760675	1	-1	0.09543856143499424	2-sample test for equality of proportions with continuity correction	less
MYEOV	9	20	0.16666666666666666	0.25316455696202533	0.9459108578284153	0.1653811709803528	1	-1	0.04499532753772789	2-sample test for equality of proportions with continuity correction	less
MYH11	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
MYLIP	1	5	0.018518518518518517	0.06329113924050633	0.6341828909044599	0.21291257023193438	1	-1	0.025046868482344137	2-sample test for equality of proportions with continuity correction	less
MYNN	5	6	0.09259259259259259	0.0759493670886076	4.704389820596542e-4	0.5086522222403267	1	-1	0.11355258726295549	2-sample test for equality of proportions with continuity correction	less
MYO15B	10	16	0.18518518518518517	0.20253164556962025	6.30370950079928e-4	0.48998473291496075	1	-1	0.11265980982138499	2-sample test for equality of proportions with continuity correction	less
MYO18A	14	25	0.25925925925925924	0.31645569620253167	0.26793845204945854	0.3023590202189821	1	-1	0.08889102546173494	2-sample test for equality of proportions with continuity correction	less
MYO19	11	14	0.2037037037037037	0.17721518987341772	0.024967377715267983	0.5627758118832995	1	-1	0.1566224549477715	2-sample test for equality of proportions with continuity correction	less
MYO1D	13	17	0.24074074074074073	0.21518987341772153	0.01822427123776932	0.5536929957983856	1	-1	0.16337591110472136	2-sample test for equality of proportions with continuity correction	less
MYO5A	2	6	0.037037037037037035	0.0759493670886076	0.30865758321612763	0.28925255823245855	1	-1	0.04140968093924198	2-sample test for equality of proportions with continuity correction	less
MYO5C	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
MYO7A	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
MYOC	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
MYOG	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
MYSM1	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
MYT1	9	7	0.16666666666666666	0.08860759493670886	1.1828219415794134	0.8616088738720104	1	-1	0.19225978725474666	2-sample test for equality of proportions with continuity correction	less
NAALADL1	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
NAALADL2	4	8	0.07407407407407407	0.10126582278481013	0.05261075949367089	0.4092905378571309	1	-1	0.06934899882782923	2-sample test for equality of proportions with continuity correction	less
NACA2	18	24	0.3333333333333333	0.3037974683544304	0.028878460576772808	0.5674700159835014	1	-1	0.18068751528716281	2-sample test for equality of proportions with continuity correction	less
NACAP1	11	23	0.2037037037037037	0.2911392405063291	0.8701169641591177	0.1754614650280824	1	-1	0.05142065843979507	2-sample test for equality of proportions with continuity correction	less
NADSYN1	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
NAGLU	3	8	0.05555555555555555	0.10126582278481013	0.3836052385933066	0.2678400306472519	1	-1	0.04567872473369862	2-sample test for equality of proportions with continuity correction	less
NAGS	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
NAPRT1	12	17	0.2222222222222222	0.21518987341772153	1.7255966948123394e-31	0.5000000000000001	1	-1	0.1342459198958649	2-sample test for equality of proportions with continuity correction	less
NARF	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
NARS2	6	9	0.1111111111111111	0.11392405063291139	1.7401098597765112e-30	0.4999999999999995	1	-1	0.09168165152982442	2-sample test for equality of proportions with continuity correction	less
NAT9	10	14	0.18518518518518517	0.17721518987341772	4.8014935426967155e-31	0.5000000000000002	1	-1	0.12798320443320998	2-sample test for equality of proportions with continuity correction	less
NAV1	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
NBN	10	15	0.18518518518518517	0.189873417721519	5.680387806473166e-32	0.4999999999999999	1	-1	0.11326100804594137	2-sample test for equality of proportions with continuity correction	less
NBPF10	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NBPF11	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NBPF12	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NBPF14	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NBPF15	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NBPF16	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NBPF18P	7	8	0.12962962962962962	0.10126582278481013	0.05231792705957768	0.5904610487092641	1	-1	0.13759918991655223	2-sample test for equality of proportions with continuity correction	less
NBPF20	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NBPF24	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NBPF8	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NBPF9	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
NBR1	5	6	0.09259259259259259	0.0759493670886076	4.704389820596542e-4	0.5086522222403267	1	-1	0.11355258726295549	2-sample test for equality of proportions with continuity correction	less
NBR2	5	7	0.09259259259259259	0.08860759493670886	1.0813280912271527e-31	0.5000000000000001	1	-1	0.09148811971716386	2-sample test for equality of proportions with continuity correction	less
NCALD	11	27	0.2037037037037037	0.34177215189873417	2.357741443975622	0.06233128007544786	1	-1	0.003343229901365097	2-sample test for equality of proportions with continuity correction	less
NCBP2	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
NCEH1	4	7	0.07407407407407407	0.08860759493670886	1.8027815450601e-30	0.49999999999999944	1	-1	0.0787533361819812	2-sample test for equality of proportions with continuity correction	less
NCF2	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
NCOA2	6	16	0.1111111111111111	0.20253164556962025	1.3360838062842277	0.12386288968122618	1	-1	0.026538703960324955	2-sample test for equality of proportions with continuity correction	less
NCSTN	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
NDE1	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
NDRG1	17	20	0.3148148148148148	0.25316455696202533	0.3389088752518343	0.7197701410603659	1	-1	0.20870230188975292	2-sample test for equality of proportions with continuity correction	less
NDUFAF6	11	19	0.2037037037037037	0.24050632911392406	0.08263603460492143	0.38687820971572706	1	-1	0.09871409460635963	2-sample test for equality of proportions with continuity correction	less
NDUFB5	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
NDUFB9	17	22	0.3148148148148148	0.27848101265822783	0.06660776642933924	0.6018292707482895	1	-1	0.18492131272369894	2-sample test for equality of proportions with continuity correction	less
